Company Name,Model Name,Price,Model Year,Location,Mileage,Engine Type,Engine Capacity,Color,Assembly,Body Type,Transmission Type,Registration Status
Suzuki,Cultus,950000,2012,Punjab,87000,Petrol,1000,Black,Local,Hatchback,Manual,Registered
BMW,5,2450000,2003,Islamabad,200000,Petrol,3000,Silver,Imported,Sedan,Automatic,Registered
Honda,Civic,1800000,2009,Islamabad,200000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Honda,Civic,3100000,2016,Balochistan,60000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Toyota,Corolla,1270000,1995,Sindh,85000,Petrol,1600,Gold,Imported,Sedan,Automatic,Registered
Honda,Civic,1050000,2005,Balochistan,135000,Petrol,1600,Grey,Local,Sedan,Automatic,Registered
Toyota,Corolla,900000,1997,Islamabad,95000,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Honda,Civic,1000000,2003,KPK,327000,Petrol,1500,White,Imported,Sedan,Automatic,Registered
Toyota,Corolla,2550000,2016,Sindh,28500,Petrol,1600,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,2125000,2014,Punjab,31000,Petrol,1300,Maroon,Local,Sedan,Manual,Registered
Honda,Civic,2550000,2014,Islamabad,115000,Petrol,1800,Indigo,Local,Sedan,Automatic,Registered
Nissan,Dayz,1450000,2014,Islamabad,40000,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Toyota,Mark,2950000,2004,Punjab,71000,Petrol,2500,White,Imported,Sedan,Automatic,Registered
Honda,Civic,985000,2004,Punjab,145000,Petrol,1500,Grey,Local,Sedan,Automatic,Registered
Honda,Civic,1580000,2010,Islamabad,138000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Nissan,Dayz,1295000,2014,Punjab,52000,Petrol,660,Pink,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1200000,2008,Punjab,100000,Diesel,2000,Silver,Local,Sedan,Manual,Registered
Toyota,Corolla,2250000,2016,Punjab,68000,Petrol,1300,White,Local,Sedan,Manual,Registered
Daihatsu,Cuore,735000,2009,Punjab,83000,Petrol,800,Black,Local,Hatchback,Manual,Registered
Toyota,Corolla,2100000,2012,Punjab,145000,Petrol,1600,Silver,Local,Sedan,Automatic,Registered
Honda,Acty,990000,2012,Punjab,96000,Petrol,660,White,Imported,Mini Van,Automatic,Registered
Daihatsu,Move,1440000,2013,Islamabad,50000,Petrol,660,Green,Imported,Hatchback,Automatic,Registered
Honda,City,2750000,2018,KPK,1400,Petrol,1300,White,Local,Sedan,Automatic,Registered
Honda,Civic,3900000,2019,Punjab,37000,Petrol,1800,White,Local,Sedan,Automatic,Un-Registered
Suzuki,Mehran,432000,2005,Punjab,117200,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,Fit,1950000,2012,Sindh,125000,Hybrid,1300,Green,Imported,Hatchback,Automatic,Registered
Suzuki,Swift,1400000,2015,Punjab,65000,Petrol,1300,White,Local,Hatchback,Manual,Registered
Honda,City,2250000,2017,Punjab,87000,Petrol,1500,Grey,Local,Sedan,Manual,Registered
Daihatsu,Move,1200000,2011,Punjab,125153,Petrol,660,Pink,Imported,Hatchback,Automatic,Registered
Mercedes,Benz,8300000,2012,Punjab,100000,Petrol,2000,White,Local,Sedan,Automatic,Registered
Suzuki,Wagon,1430000,2017,Islamabad,54000,Petrol,1000,Gold,Local,Hatchback,Manual,Registered
KIA,Picanto,1200000,2019,Punjab,13000,Petrol,1000,Beige,Local,Hatchback,Automatic,Registered
Suzuki,Cultus,610000,2006,Sindh,75000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Mehran,440000,1995,Punjab,111022,Petrol,800,Red,Local,Hatchback,Manual,Registered
Nissan,Dayz,1695000,2017,Islamabad,29000,Petrol,660,Silver,Imported,Hatchback,Automatic,Un-Registered
Toyota,Vitz,1875000,2016,Islamabad,76000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Registered
Honda,City,2120000,2018,Sindh,39000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Aqua,2670000,2015,KPK,50000,Petrol,1500,Silver,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Swift,1199000,2011,Punjab,90000,Petrol,1300,White,Local,Hatchback,Manual,Registered
Daihatsu,Mira,1255000,2013,Sindh,97000,Petrol,660,Assembly,Imported,Hatchback,Automatic,Registered
Honda,Grace,2800000,2015,Islamabad,35000,Hybrid,1500,Black,Imported,Sedan,Automatic,Registered
Toyota,Corolla,1970000,2014,Punjab,109150,Petrol,1600,Black,Local,Sedan,Automatic,Registered
Toyota,Vitz,2280000,2016,KPK,85000,Petrol,1000,Grey,Imported,Hatchback,Automatic,Un-Registered
Honda,Civic,3700000,2017,KPK,64000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Suzuki,Mehran,450000,2005,Punjab,184000,Petrol,800,Maroon,Local,Hatchback,Manual,Registered
Suzuki,Swift,1550000,2017,Sindh,12000,Petrol,1300,Silver,Local,Hatchback,Manual,Registered
Toyota,Corolla,2420000,2016,KPK,36500,Petrol,1300,Silver,Local,Sedan,Automatic,Registered
Toyota,Prius,2350000,2010,Sindh,149000,Petrol,1800,Red,Imported,Sedan,Automatic,Registered
Daihatsu,Mira,1225000,2012,Punjab,105000,Petrol,660,Silver,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,825000,2017,Punjab,42000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,670000,2013,Punjab,31000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Alto,685000,2006,KPK,84000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Aqua,2375000,2014,Punjab,79000,Petrol,1500,White,Imported,Hatchback,Automatic,Registered
Honda,Civic,1145000,2004,Punjab,127000,Petrol,1600,Brown,Local,Sedan,Automatic,Registered
Toyota,Prius,2500000,2011,Punjab,75000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Toyota,Vitz,1800000,2013,KPK,82000,Petrol,1000,Black,Imported,Hatchback,Automatic,Registered
Honda,Vezel,3795000,2014,Islamabad,76000,Hybrid,1500,White,Imported,Cross Over,Automatic,Un-Registered
Suzuki,Mehran,660000,2012,Punjab,33000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Mehran,875000,2017,Sindh,20000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Hiace,3400000,2015,Sindh,114000,Petrol,2700,White,Imported,Van,Automatic,Un-Registered
Toyota,Land,1900000,1995,Punjab,288000,Diesel,4200,White,Imported,SUV,Manual,Registered
Toyota,Corolla,1800000,2015,Islamabad,114000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,City,715000,2003,Islamabad,200000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Suzuki,Wagon,1520000,2018,Punjab,48500,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2040000,2015,Punjab,91000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Mehran,470000,2006,Punjab,133383,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1565000,2018,Punjab,44000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2530000,2017,KPK,83000,Petrol,1300,Silver,Local,Sedan,Automatic,Registered
Suzuki,Mehran,170000,1998,Sindh,200000,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,Civic,3795000,2019,Punjab,25000,Petrol,1800,Bronze,Local,Sedan,Automatic,Registered
Hyundai,Santro,610000,2003,Punjab,175000,Petrol,1000,Gold,Imported,Hatchback,Manual,Registered
Honda,Vezel,4000000,2015,KPK,20000,Hybrid,1500,White,Imported,Cross Over,Automatic,Un-Registered
Suzuki,Margalla,325000,1997,Balochistan,295848,Petrol,1300,Red,Local,Sedan,Manual,Registered
Toyota,Corolla,835000,2005,Punjab,600000,Petrol,1300,White,Local,Sedan,Manual,Registered
Toyota,Passo,2300000,2016,Sindh,49000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Un-Registered
Daihatsu,Mira,1375000,2011,Sindh,89000,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,585000,2012,Punjab,78000,Petrol,800,Blue,Local,Hatchback,Manual,Registered
Honda,Fit,2490000,2014,Punjab,65000,Hybrid,1500,Silver,Imported,Hatchback,Automatic,Registered
Suzuki,Alto,506000,2005,KPK,100000,Petrol,1000,Pink,Local,Hatchback,Manual,Registered
Audi,A5,10200000,2017,Punjab,60000,Petrol,1400,Black,Imported,Sedan,Automatic,Registered
Toyota,Corolla,1400000,1994,KPK,243454,Petrol,1500,White,Imported,Sedan,Automatic,Registered
Toyota,Aqua,2475000,2015,Punjab,35000,Petrol,1500,Yellow,Imported,Hatchback,Automatic,Registered
Suzuki,Wagon,1570000,2019,Punjab,21000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Toyota,Prius,2825000,2012,Punjab,90600,Petrol,1800,Black,Imported,Sedan,Automatic,Registered
Suzuki,Cultus,525000,2002,KPK,120000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2585000,2019,Punjab,17800,Petrol,1300,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,2420000,2017,Sindh,45000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Corolla,2545000,2016,Sindh,58000,Petrol,1600,Silver,Local,Sedan,Automatic,Registered
Mercedes,Benz,1950000,2005,Islamabad,165000,Petrol,1800,Silver,Imported,Sedan,Automatic,Registered
Toyota,Aqua,3500000,2018,KPK,8059,Petrol,1500,White,Imported,Hatchback,Automatic,Un-Registered
Honda,Vezel,3600000,2015,Punjab,46950,Hybrid,1500,Maroon,Imported,Cross Over,Automatic,Registered
Toyota,Aqua,2150000,2012,KPK,38000,Petrol,1500,Grey,Imported,Hatchback,Automatic,Registered
Honda,Civic,3200000,2017,Punjab,52000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Honda,Civic,425000,1993,Sindh,200000,Petrol,1300,Navy,Local,Sedan,Manual,Registered
Suzuki,Wagon,1580000,2018,Punjab,37000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,620000,2007,Punjab,62000,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,City,895000,2005,Punjab,185000,Petrol,1300,Blue,Local,Sedan,Manual,Registered
Suzuki,Cultus,600000,2002,Punjab,80000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Toyota,Corolla,880000,2003,Punjab,471120,Petrol,1300,White,Local,Sedan,Manual,Registered
Toyota,Vitz,1100000,2005,Sindh,80000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,445000,2008,Punjab,81000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Honda,N,1500000,2013,Sindh,71000,Petrol,660,Assembly,Imported,Hatchback,Automatic,Registered
Toyota,C-HR,5500000,2018,Punjab,11000,Hybrid,1800,Grey,Imported,Cross Over,Automatic,Un-Registered
Honda,City,2280000,2017,Punjab,30500,Petrol,1300,Grey,Local,Sedan,Automatic,Registered
Honda,Civic,800000,1999,KPK,230202,Petrol,1600,Maroon,Local,Sedan,Manual,Registered
Toyota,Corolla,2525000,2017,KPK,83786,Petrol,1300,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,2300000,2017,Punjab,102000,Petrol,1300,White,Local,Sedan,Manual,Registered
Toyota,Fortuner,8400000,2018,Punjab,19600,Diesel,2800,White,Local,SUV,Automatic,Registered
Honda,City,1600000,2012,Sindh,54700,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Suzuki,Alto,1450000,2017,KPK,27000,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Honda,City,1760000,2013,Sindh,70000,Petrol,1300,Grey,Local,Sedan,Automatic,Registered
Toyota,Corolla,2950000,2016,Punjab,96000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,2750000,2015,Islamabad,60000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,1199000,2003,Punjab,250000,Petrol,1500,Black,Local,Sedan,Automatic,Registered
Suzuki,Bolan,750000,2012,Punjab,130000,Petrol,800,Black,Local,Mini Van,Manual,Registered
Toyota,Corolla,2900000,2017,Islamabad,65000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Mercedes,Benz,6000000,2014,Islamabad,80000,Petrol,1800,White,Imported,Sedan,Automatic,Registered
Daihatsu,Cuore,700000,2008,Punjab,82000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,775000,2015,Islamabad,65000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1070000,2013,Punjab,27000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Honda,Vezel,3080000,2014,Punjab,16000,Petrol,1500,Grey,Imported,Cross Over,Automatic,Registered
Hyundai,Santro,770000,2007,Punjab,149000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Toyota,Vitz,2275000,2016,Punjab,91000,Petrol,1000,Grey,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Mehran,1020000,2018,KPK,13000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,3250000,2017,Punjab,40000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Suzuki,Cultus,1220000,2015,Punjab,98623,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Vitz,1300000,2006,Punjab,123456,Petrol,1000,Assembly,Imported,Hatchback,Automatic,Registered
Suzuki,Wagon,1530000,2018,Islamabad,19500,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Daihatsu,Cuore,925000,2011,Punjab,188000,Petrol,800,Silver,Local,Hatchback,Automatic,Registered
Honda,City,2235000,2018,Islamabad,46000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Wagon,1630000,2019,Punjab,12000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1100000,2013,Sindh,45000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Honda,Civic,3450000,2018,Punjab,46000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Suzuki,Cultus,910000,2013,Sindh,132000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,1340000,2010,Punjab,120000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Honda,Civic,3590000,2018,Sindh,17000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Suzuki,Mehran,370000,2001,Punjab,25000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Aqua,3100000,2016,Sindh,77000,Hybrid,1500,White,Imported,Hatchback,Automatic,Un-Registered
Toyota,Corolla,2950000,2016,Islamabad,76000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Honda,City,2050000,2016,Punjab,58000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Daihatsu,Charade,598000,1994,Punjab,150000,Petrol,1000,White,Imported,Hatchback,Manual,Registered
Daihatsu,Mira,1285000,2013,Sindh,80000,Petrol,660,Silver,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2030000,2015,Punjab,90000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Corolla,2850000,2017,Punjab,81000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Suzuki,Bolan,1300000,2019,Punjab,13000,Petrol,800,White,Local,Van,Manual,Registered
Suzuki,Khyber,390000,1996,Punjab,150000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Vitz,960000,2000,Punjab,210000,Petrol,1000,Pink,Imported,Hatchback,Automatic,Registered
Suzuki,Cultus,650000,2006,Punjab,64000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1240000,2015,Punjab,73000,Petrol,660,Silver,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1500000,2003,Punjab,140000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,2900000,2016,Punjab,100000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Toyota,Corolla,3150000,2019,Punjab,20000,Petrol,1300,White,Local,Sedan,Automatic,Registered
Suzuki,Mehran,900000,2017,Punjab,35000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Toyota,Prado,10800000,2010,Punjab,78000,Petrol,2700,White,Imported,SUV,Automatic,Registered
Toyota,Corolla,1295000,2009,Sindh,164964,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Jimny,2099000,2016,Punjab,7536,Petrol,660,White,Imported,SUV,Automatic,Un-Registered
Toyota,Pixis,1450000,2015,Sindh,35000,Petrol,660,White,Local,Hatchback,Automatic,Registered
Hyundai,Santro,605000,2006,KPK,125600,Petrol,1000,White,Imported,Hatchback,Manual,Registered
Honda,Civic,3165000,2016,Punjab,64000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Prado,12500000,2013,Punjab,60000,Petrol,2700,White,Imported,SUV,Automatic,Registered
Toyota,Corolla,3500000,2018,Sindh,35300,Petrol,1798,White,Local,Sedan,Automatic,Registered
Toyota,Belta,1500000,2009,Islamabad,200000,Petrol,1000,Beige,Imported,Sedan,Automatic,Registered
Daihatsu,Hijet,795000,2013,Punjab,100000,Petrol,660,White,Imported,Mini Van,Automatic,Registered
Toyota,Corolla,890000,2007,Punjab,277800,Petrol,1300,White,Local,Sedan,Manual,Registered
Daihatsu,Cuore,750000,2004,Punjab,154000,Petrol,1000,White,Local,Hatchback,Automatic,Registered
Honda,Civic,2225000,2013,Punjab,95000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,1625000,2012,Punjab,113000,Petrol,1300,Assembly,Local,Sedan,Manual,Registered
Suzuki,Cultus,600000,2007,Punjab,150000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Honda,Vezel,4100000,2015,Sindh,34000,Hybrid,1500,Black,Imported,Cross Over,Automatic,Un-Registered
Honda,City,2400000,2019,Punjab,38000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,City,1985000,2016,Punjab,65000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Cultus,1125000,2014,Punjab,79000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Toyota,Vitz,2090000,2015,Sindh,45000,Petrol,1000,Grey,Imported,Hatchback,Automatic,Registered
Suzuki,Alto,1525000,2019,Islamabad,10500,Petrol,660,Grey,Local,Hatchback,Automatic,Registered
Honda,City,2310000,2019,Punjab,13000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Mehran,1075000,2019,Islamabad,28500,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2175000,2014,Islamabad,152000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,Civic,740000,1995,KPK,180000,Petrol,1600,Red,Imported,Sedan,Automatic,Registered
Suzuki,Wagon,1530000,2017,KPK,68000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Honda,Civic,3450000,2017,Islamabad,125000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Vitz,1250000,2005,KPK,90000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2275000,2016,Sindh,43000,Petrol,1300,Gold,Local,Sedan,Automatic,Registered
FAW,V2,1080000,2017,Punjab,82000,Petrol,1300,Silver,Local,Hatchback,Manual,Registered
Honda,City,2250000,2017,KPK,65000,Petrol,1300,White,Local,Sedan,Manual,Registered
Daihatsu,Move,1300000,2013,Punjab,46000,Petrol,660,Blue,Imported,Hatchback,Automatic,Registered
Honda,Civic,2675000,2015,Punjab,63000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Vitz,2300000,2016,Islamabad,65604,Petrol,1000,Grey,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Wagon,1450000,2017,Punjab,65000,Petrol,1000,Gold,Local,Hatchback,Manual,Registered
Toyota,Crown,820000,1994,KPK,100000,Petrol,2500,Blue,Imported,Sedan,Automatic,Registered
Suzuki,Cultus,1820000,2017,Punjab,88000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Toyota,Vitz,1350000,2009,Punjab,114000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,925000,2018,Punjab,12000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,600000,2004,KPK,164000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Mehran,725000,2014,Punjab,31621,Petrol,800,Green,Local,Hatchback,Manual,Registered
Daihatsu,Cuore,625000,2004,Punjab,82010,Petrol,800,Blue,Local,Hatchback,Automatic,Registered
Toyota,Corolla,2580000,2015,Punjab,70000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Toyota,Prado,13500000,2012,Islamabad,51000,Petrol,2700,White,Imported,SUV,Automatic,Un-Registered
Honda,Accord,1630000,2003,Punjab,165200,Petrol,2400,Grey,Imported,Sedan,Automatic,Registered
Suzuki,Mehran,720000,2016,Punjab,36000,Petrol,800,Gold,Local,Hatchback,Manual,Registered
Honda,Civic,1550000,2010,KPK,123156,Petrol,1800,Maroon,Local,Sedan,Automatic,Registered
Toyota,Corolla,2395000,2016,Islamabad,51000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Cultus,1300000,2015,Punjab,25000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Honda,Civic,3580000,2018,Islamabad,40000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,2165000,2016,Sindh,73000,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Suzuki,Alto,650000,2008,Punjab,85000,Petrol,1000,Green,Local,Hatchback,Manual,Registered
Toyota,Prius,3750000,2015,Punjab,33679,Petrol,1800,Assembly,Imported,Sedan,Automatic,Registered
Suzuki,Alto,645000,2012,Sindh,90000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,3150000,2018,Punjab,19000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,1900000,2013,Punjab,140000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Mehran,425000,2011,Sindh,100000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Cultus,745000,2008,KPK,110000,Petrol,1000,Black,Local,Hatchback,Manual,Registered
Toyota,Corolla,1075000,2004,Punjab,175000,Petrol,1600,Blue,Local,Sedan,Automatic,Registered
Toyota,Fortuner,9200000,2019,Sindh,4500,Diesel,2800,White,Local,SUV,Automatic,Registered
Toyota,Corolla,1810000,2013,KPK,75000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Toyota,Prado,3300000,2002,Islamabad,150000,Diesel,3000,White,Imported,SUV,Automatic,Registered
Suzuki,Khyber,360000,2001,Islamabad,280000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Registered
Nissan,Sunny,400000,1991,KPK,180000,Petrol,1300,White,Imported,Sedan,Manual,Registered
Suzuki,Margalla,350000,1996,Sindh,100000,Petrol,1300,White,Local,Sedan,Manual,Registered
Daihatsu,Mira,1690000,2017,Punjab,2487,Petrol,660,Yellow,Imported,Hatchback,Automatic,Un-Registered
Honda,Fit,3250000,2017,Islamabad,32000,Hybrid,1500,White,Imported,Hatchback,Automatic,Un-Registered
Daihatsu,Move,1740000,2016,Punjab,51000,Petrol,660,Grey,Imported,Hatchback,Automatic,Registered
Suzuki,Cultus,550000,2005,KPK,186858,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Toyota,Land,23500000,2014,Sindh,53000,Petrol,4608,Black,Imported,SUV,Automatic,Registered
Honda,Civic,730000,2000,Punjab,300000,Petrol,1600,Assembly,Local,Sedan,Manual,Registered
Suzuki,Cultus,695000,2008,Punjab,75000,Petrol,1000,Blue,Local,Hatchback,Manual,Registered
Suzuki,Baleno,695000,2005,Islamabad,129000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Corolla,2100000,2015,Islamabad,72000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Cultus,830000,2013,Sindh,90000,Petrol,1300,Grey,Local,Hatchback,Manual,Registered
